text,label,dataset,language,text_original,sentence_count,word_count,char_count,script_tamil,script_malayalam,script_kannada,script_latin,dominant_script,code_mix_index,label_encoded
ಹೌದ್ ಹುಲಿಯ .nhands up .. ಅವನು ಬರ್ತಿದಾನೇ ಬಂದ ಮೇಲೇ ಪಕ್ಕಾ ಬೇರೇ ಇತಿಹಾಸ ಸೃಷ್ಟಿ ಆಗುತ್,Positive,kannada_sentiment,kannada,ಹೌದ್ ಹುಲಿಯ ...nHands up .. ಅವನು ಬರ್ತಿದಾನೇ ಬಂದ ಮೇಲೇ ಪಕ್ಕಾ ಬೇರೇ ಇತಿಹಾಸ ಸೃಷ್ಟಿ ಆಗುತ್,2,14,79,0,0,55,8,kannada,21.428571428571427,0
ಹೌದು ಅವನು ನನಗೆ ರಾತ್ರಿ ಬೇಟಿಯಾಗಿದ್ದ ಕಣ್ಣು ಮುಚ್ಚಿ ತೆಗೆಯೋದರೂಳಗೆ ಬೆಳಕಾಗಿತ್ತು,Mixed_feelings,kannada_sentiment,kannada,ಹೌದು ಅವನು ನನಗೆ ರಾತ್ರಿ  ಬೇಟಿಯಾಗಿದ್ದ ಕಣ್ಣು ಮುಚ್ಚಿ  ತೆಗೆಯೋದರೂಳಗೆ ಬೆಳಕಾಗಿತ್ತು,1,9,71,0,0,63,0,kannada,0.0,2
link share madi,unknown_state,kannada_sentiment,kannada,Link share madi,1,3,15,0,0,0,13,latin,0.0,3
supar sir nevu,Positive,kannada_sentiment,kannada,Supar sir nevu,1,3,14,0,0,0,12,latin,0.0,0
paramvah music as,unknown_state,kannada_sentiment,kannada,Paramvah Music as,1,3,17,0,0,0,15,latin,0.0,3
olle singer brw ninu,Positive,kannada_sentiment,kannada,Olle singer Brw ninu,1,4,20,0,0,0,17,latin,0.0,0
manoj idu charetre,unknown_state,kannada_sentiment,kannada,manoj idu charetre,1,3,18,0,0,0,16,latin,0.0,3
ivnu soole maga pakka. ivnu yash fan bandu hen kelsa madthavne nodro soole maga,Negative,kannada_sentiment,kannada,Ivnu soole maga pakka. Ivnu yash fan bandu hen kelsa madthavne nodro soole maga,2,14,79,0,0,0,65,latin,0.0,1
jai kannada jai india,Positive,kannada_sentiment,kannada,Jai Kannada Jai india,1,4,21,0,0,0,18,latin,0.0,0
vijaykumar s kumsi hotelnkumsi,Positive,kannada_sentiment,kannada,Vijaykumar s Kumsi  hotelnKumsi,1,4,30,0,0,0,27,latin,0.0,0
kannadadha abimani jai karnataka all tha best comeback,Positive,kannada_sentiment,kannada,kannadadha abimani jai karnataka all tha best comeback,1,8,54,0,0,0,47,latin,0.0,0
rs haadugalella haagene bro,Positive,kannada_sentiment,kannada,RS haadugalella haagene bro,1,4,27,0,0,0,24,latin,0.0,0
ಧನ್ಯವಾದಗಳು ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಅವರೇ ಸಾಂಗ್ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ನಿಮ್ಮ ನಿಮ್ಮ ಸಿನಿಮಾಕ್ಕೆ ಆಲ್ ದ ಬೆಸ್ಟ್ ಆಲ್ ದ ಬೆಸ್ಟ್,Positive,kannada_sentiment,kannada,ಧನ್ಯವಾದಗಳು ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಅವರೇ ಸಾಂಗ್ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ನಿಮ್ಮ ನಿಮ್ಮ ಸಿನಿಮಾಕ್ಕೆ ಆಲ್ ದ ಬೆಸ್ಟ್  ಆಲ್ ದ ಬೆಸ್ಟ್,1,16,102,0,0,87,0,kannada,0.0,0
good movie. re realse sir.,Positive,kannada_sentiment,kannada,good movie. re realse sir.,2,5,26,0,0,0,20,latin,0.0,0
ಶಂಕರ್ ಅಶ್ವಥ್ ಸರ್ ನೀವು ಒಬ್ಬ ಒಳ್ಳೆಯ ವ್ಯಕ್ತಿ,Positive,kannada_sentiment,kannada,ಶಂಕರ್ ಅಶ್ವಥ್ ಸರ್ ನೀವು ಒಬ್ಬ ಒಳ್ಳೆಯ ವ್ಯಕ್ತಿ,1,7,41,0,0,35,0,kannada,0.0,0
parthasarathi ನಿಮ್ಮ ಅಪ್ಪ ಸೂಳೆಮಗ,Negative,kannada_sentiment,kannada,@Nandi Parthasarathi ನಿಮ್ಮ ಅಪ್ಪ ಸೂಳೆಮಗ,1,4,31,0,0,15,13,kannada,25.0,1
ಹೌದು ರೀ ನಿವು ಹೇಳಿದ್ದು correct,Mixed_feelings,kannada_sentiment,kannada,ಹೌದು ರೀ ನಿವು ಹೇಳಿದ್ದು correct,1,5,29,0,0,18,7,kannada,20.0,2
pls trailer relonch madi ..bere chanel alli ..subscriber kadime ide e chanel alli.,Positive,kannada_sentiment,kannada,Pls trailer relonch madi ..bere chanel alli ..subscriber kadime ide e chanel alli...,1,13,82,0,0,0,65,latin,0.0,0
all dislike by rashmika fans,Negative,kannada_sentiment,kannada,All dislike by rashmika fans,1,5,28,0,0,0,24,latin,0.0,1
s ɪ yen bekaadru baiko..naan yaav hero blind fan alla.. nin thara..,Negative,kannada_sentiment,kannada,@ᴍᴏᴠɪᴇs sᴛᴜᴅɪᴏ yen bekaadru baiko....naan yaav hero blind fan alla.... nin thara....,2,12,67,0,0,0,49,latin,8.333333333333332,1
rao,unknown_state,kannada_sentiment,kannada,@Nanjunda Rao,1,1,3,0,0,0,3,latin,0.0,3
ಎಲ್ಲಾ ಫಿಲ್ಮ್ ಚನ್ನಗಿರತವೆ ಜನ ಯಾಕೆ ಥಿಯೇಟರ್ಗೆ ಬಂದು ನೋಡಲ್ಲಾ ಇದಕೆ ಕಾರಣ ಏನು ಓಹೋ ಎಲ್ಲಾ ಒಂದೇ ರಿಲೀಸ್ ಮಾಡ್ತಾರೆ ಅಧ್ಕ್,Negative,kannada_sentiment,kannada,ಎಲ್ಲಾ ಫಿಲ್ಮ್ ಚನ್ನಗಿರತವೆ ಜನ ಯಾಕೆ ಥಿಯೇಟರ್ಗೆ ಬಂದು ನೋಡಲ್ಲಾ ಇದಕೆ ಕಾರಣ ಏನು ಓಹೋ ಎಲ್ಲಾ ಒಂದೇ ರಿಲೀಸ್ ಮಾಡ್ತಾರೆ ಅಧ್ಕ್,1,17,105,0,0,89,0,kannada,0.0,1
ಅಶ್ವತ್ಥಮ್ ನಿಗೆ ಎಷ್ಟು ಭಾಷೆ ಬರುತ್ತವೆ ಅಥವಾ ಯಾವ ಭಾಷೆ ಬರುತ್ತೆ?,unknown_state,kannada_sentiment,kannada,ಅಶ್ವತ್ಥಮ್ ನಿಗೆ  ಎಷ್ಟು ಭಾಷೆ ಬರುತ್ತವೆ ಅಥವಾ ಯಾವ ಭಾಷೆ ಬರುತ್ತೆ?,1,9,57,0,0,48,0,kannada,0.0,3
hit bidu guru,Positive,kannada_sentiment,kannada,Hit bidu guru,1,3,13,0,0,0,11,latin,0.0,0
dis like madirorige shradaanjali,Negative,kannada_sentiment,kannada,Dis like madirorige shradaanjali,1,4,32,0,0,0,29,latin,0.0,1
super anna ..,Positive,kannada_sentiment,kannada,Super Anna ....,1,3,13,0,0,0,9,latin,33.33333333333333,0
ee song nodidmel kado kattakade preshne..next song yavaga?!,Positive,kannada_sentiment,kannada,Ee song nodidmel kado kattakade preshne......Next song yavaga???!,1,8,59,0,0,0,48,latin,0.0,0
tik tok tarane act madidre hana sigutalva edanne etkondu. nam government mane manege items kottu products ready madi adanna videshakka marata madbeku matte nam janakke kamishon kotre voledalva. nam jangala kayyalli yake kelsa madkotilla .,Negative,kannada_sentiment,kannada,Tik tok Tarane act madidre hana sigutalva edanne etkondu. Nam government mane manege items kottu Products ready madi adanna videshakka marata madbeku matte nam janakke kamishon kotre voledalva. Nam jangala kayyalli yake kelsa madkotilla .,3,35,238,0,0,0,201,latin,2.857142857142857,1
i like this,Positive,kannada_sentiment,kannada,I like this,1,3,11,0,0,0,9,latin,0.0,0
pakka mas nam kannada movie,Positive,kannada_sentiment,kannada,Pakka mas Nam kannada movie,1,5,27,0,0,0,23,latin,0.0,0
r lo adu kannad alla kannada.,Negative,kannada_sentiment,kannada,@Naveenkumar R lo adu kannad Alla kannada...,1,6,29,0,0,0,23,latin,0.0,1
beautiful song,Positive,kannada_sentiment,kannada,Beautiful song,1,2,14,0,0,0,13,latin,0.0,0
s sikkilla bro,unknown_state,kannada_sentiment,kannada,@Thippesh S sikkilla bro,1,3,14,0,0,0,12,latin,0.0,3
dia movie 2012 nalli banda andala rakshasi movie story copy edu,Negative,kannada_sentiment,kannada,Dia movie 2012 nalli banda andala rakshasi movie story copy edu,1,11,63,0,0,0,49,latin,9.090909090909092,1
ಇದೇ ಟ್ರೇಂಡ್ ಸೆಟ್ಟಿಂಗ್ ಎಂದರೆ. all the best asn,Positive,kannada_sentiment,kannada,ಇದೇ ಟ್ರೇಂಡ್ ಸೆಟ್ಟಿಂಗ್ ಎಂದರೆ... All the best ASN,2,8,45,0,0,24,13,kannada,50.0,0
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Positive,kannada_sentiment,kannada,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,1,10,64,0,0,55,0,kannada,0.0,0
hidden details in trailer of avane srimanarayana ..n,unknown_state,kannada_sentiment,kannada,Hidden details in trailer of Avane Srimanarayana ....n,1,8,52,0,0,0,43,latin,0.0,3
dhanush ಕೈ ಮೇಲೆತ್ತು ? nnaa pistol hesaru ಕೈ ಮೇಲೆತ್ತು idabahuda?,Negative,kannada_sentiment,kannada,@VIKRANTH DHANUSH ಕೈ ಮೇಲೆತ್ತು ? nnaa pistol hesaru ಕೈ ಮೇಲೆತ್ತು idabahuda?,2,10,63,0,0,20,32,latin,50.0,1
shetty naan avagle helidini.. neen yen baidru,Mixed_feelings,kannada_sentiment,kannada,@Vishal Shetty naan avagle helidini.... neen yen baidru,2,7,45,0,0,0,37,latin,0.0,2
nenne bigboss nalli chandan same step maadudru..,Positive,kannada_sentiment,kannada,Nenne bigboss nalli chandan same step maadudru..,1,7,48,0,0,0,40,latin,0.0,0
jai d boss,Positive,kannada_sentiment,kannada,jai d boss,1,3,10,0,0,0,8,latin,0.0,0
sv hģfftt,unknown_state,kannada_sentiment,kannada,@shambavi Sv hģfftt,1,2,9,0,0,0,7,latin,0.0,3
vijay prakash,unknown_state,kannada_sentiment,kannada,Vijay prakash,1,2,13,0,0,0,12,latin,0.0,3
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Positive,kannada_sentiment,kannada,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,1,10,64,0,0,55,0,kannada,0.0,0
ಹೌದು ಹುಲಿಯಾ,Positive,kannada_sentiment,kannada,ಹೌದು ಹುಲಿಯಾ,1,2,11,0,0,10,0,kannada,0.0,0
ಶುಭಾವಾಗಲಿ..nಹುಚ್ಚಾ ವೆಂಕಟ ಸೇನೆ ಉಗಂಡಾ..,Positive,kannada_sentiment,kannada,ಶುಭಾವಾಗಲಿ.....nಹುಚ್ಚಾ ವೆಂಕಟ ಸೇನೆ ಉಗಂಡಾ.......🤣🤣,1,4,37,0,0,29,1,kannada,25.0,0
jasti commets madirodhu d,Positive,kannada_sentiment,kannada,JASTI COMMETS MADIRODHU D,1,4,25,0,0,0,22,latin,0.0,0
hands up for asn,unknown_state,kannada_sentiment,kannada,Hands up for #ASN,1,4,16,0,0,0,13,latin,0.0,3
big boss kannada dalli ententa kachda jana haktare. inta olle janrana haki.,Negative,kannada_sentiment,kannada,Big boss kannada dalli ententa kachda jana haktare. Inta Olle janrana haki.,2,12,75,0,0,0,62,latin,0.0,1
ಅಚ್ಚ ಕನ್ನಡ ಸಾಂಗ್ ಸೂಪರ್,Positive,kannada_sentiment,kannada,ಅಚ್ಚ ಕನ್ನಡ ಸಾಂಗ್ ಸೂಪರ್,1,4,22,0,0,19,0,kannada,0.0,0
idella nam indiadaroge buddi barbeku alwa idkela tale odisidre navu yavthu munfe hogtifvi illi enidu hinduthwa jathi jagala idela beka tale odistare adrindane etara agtide,Negative,kannada_sentiment,kannada,Idella nam indiadaroge buddi barbeku alwa idkela tale odisidre navu yavthu munfe hogtifvi illi enidu hinduthwa jathi jagala idela beka tale odistare adrindane etara agtide,1,25,171,0,0,0,147,latin,0.0,1
sakath dance performance,Positive,kannada_sentiment,kannada,sakath dance performance,1,3,24,0,0,0,22,latin,0.0,0
prakash lol jmlmlnn.,Mixed_feelings,kannada_sentiment,kannada,@shiva prakash lol jmlmlnnnn.,1,3,20,0,0,0,17,latin,0.0,2
finally prime minister modi did it,Mixed_feelings,kannada_sentiment,kannada,Finally prime minister modi did it,1,6,34,0,0,0,29,latin,0.0,2
song olle creze ide ivagle karaoke song uplode madi hadorige help agli sir,Positive,kannada_sentiment,kannada,Song olle creze ide ivagle karaoke song uplode madi hadorige help agli sir,1,13,74,0,0,0,62,latin,0.0,0
but kone yalli police magala jeevana da bagge clarity kodbekittu. nidondu bittu film matra,Negative,kannada_sentiment,kannada,But kone yalli police magala jeevana da bagge clarity kodbekittu... nIdondu bittu film matra,2,14,90,0,0,0,76,latin,0.0,1
ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ,unknown_state,kannada_sentiment,kannada,ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ,1,2,14,0,0,13,0,kannada,0.0,3
a nice song,Positive,kannada_sentiment,kannada,A nice song,1,3,11,0,0,0,9,latin,0.0,0
nayak ನಿನ್ ತುಲ್ಲಗೆ ಬಕಾರ್ಡಿ ಬಿಯರ್ ತುರ್ಕಾ,Negative,kannada_sentiment,kannada,@prithvi nayak ನಿನ್ ತುಲ್ಲಗೆ ಬಕಾರ್ಡಿ ಬಿಯರ್ ತುರ್ಕಾ,1,6,39,0,0,29,5,kannada,16.666666666666664,1
ವಿಡಿಯೋ ಇದೆಯಾ ತೊಗರಿ ತಿಪ್ಪ,Positive,kannada_sentiment,kannada,ವಿಡಿಯೋ ಇದೆಯಾ ತೊಗರಿ ತಿಪ್ಪ,1,4,24,0,0,21,0,kannada,0.0,0
raaja prathyaksha devatha ..,Positive,kannada_sentiment,kannada,Raaja prathyaksha devatha ....,1,4,28,0,0,0,23,latin,25.0,0
super song bro,Positive,kannada_sentiment,kannada,Super song bro,1,3,14,0,0,0,12,latin,0.0,0
neevenu promotion maadilla andru kannada dalli navu guarantee nodtivi..north alli promote madrappa ..valle market idae alli enta films gae ..madrappa 50 crore plus min collection agutte,Positive,kannada_sentiment,kannada,Neevenu promotion maadilla andru Kannada dalli navu guarantee nodtivi........north Alli promote madrappa .......Valle market idae Alli enta films gae ........madrappa 50 crore plus  min collection agutte,1,26,185,0,0,0,152,latin,3.8461538461538463,0
veerappan ennu badkavna elva edra bagge ondu video madi sir.,Mixed_feelings,kannada_sentiment,kannada,Veerappan ennu badkavna elva edra bagge ondu video madi sir. 🤔,1,10,60,0,0,0,50,latin,0.0,2
song is super.. but innu swalp fast madiddare sakattagirodu,Negative,kannada_sentiment,kannada,Song is super.. But innu swalp fast madiddare sakattagirodu,2,9,59,0,0,0,49,latin,0.0,1
arjun reddy kannadadalli remake aadre prajwal devraj suit aagthaare annoru like maadi,Positive,kannada_sentiment,kannada,Arjun reddy kannadadalli remake aadre prajwal devraj suit aagthaare annoru like maadi,1,12,85,0,0,0,74,latin,0.0,0
boss jote yaar chennagirtaro avrigella nam d boss fans yavaglu support made madtare alva bro,Positive,kannada_sentiment,kannada,Boss jote yaar chennagirtaro avrigella nam d boss fans yavaglu support made madtare alva bro,1,15,92,0,0,0,78,latin,0.0,0
ayyo gubalgala only tiktok tiktok antha odkotavre only not tiktok 59 apps ban agirodu,Negative,kannada_sentiment,kannada,Ayyo gubalgala only tiktok tiktok antha odkotavre only not tiktok 59 apps ban agirodu,1,14,85,0,0,0,70,latin,7.142857142857142,1
boss mania nanag gottu bido childnnpailwaan flop,Negative,kannada_sentiment,kannada,@d boss mania Nanag gottu bido childnnPailwaan flop,1,7,48,0,0,0,42,latin,0.0,1
making nalli crazy star nenapadru.,Positive,kannada_sentiment,kannada,Making Nalli crazy star nenapadru...,1,5,34,0,0,0,29,latin,0.0,0
nin voice super anna continue instalgram rost rost,Positive,kannada_sentiment,kannada,Nin voice super anna continue instalgram rost rost,1,8,50,0,0,0,43,latin,0.0,0
shrikanth ಗೌರಮ್ಮ ab.,Positive,kannada_sentiment,kannada,Shrikanth  ಗೌರಮ್ಮ AB.,1,3,20,0,0,6,11,latin,33.33333333333333,0
jaanu nimma amman tulla sulemagane bacha nan maga avanu,Negative,kannada_sentiment,kannada,@Arun Jaanu nimma Amman tulla sulemagane bacha nan maga avanu,1,9,55,0,0,0,47,latin,0.0,1
boss nivu ultimate,Positive,kannada_sentiment,kannada,Boss nivu ultimate,1,3,18,0,0,0,16,latin,0.0,0
c howda bjp yavaru kadime kallara mate yaddiyuvarappa yake jailge hogi bandru . 15 minister jailge hogidyake?? nnin first corectagi artha madka first,Negative,kannada_sentiment,kannada,@Dayananda C howda BJP yavaru kadime kallara mate yaddiyuvarappa  yake jailge hogi bandru . 15 minister jailge hogidyake?? nNin first corectagi artha madka first,3,23,149,0,0,0,122,latin,8.695652173913043,1
nimma swabhimani jeevanakkondu salam siryou are great than many others,Positive,kannada_sentiment,kannada,Nimma Swabhimani jeevanakkondu Salam siryou are great than many others,1,10,70,0,0,0,61,latin,0.0,0
different song,unknown_state,kannada_sentiment,kannada,Different song,1,2,14,0,0,0,13,latin,0.0,3
hegde super joke,unknown_state,kannada_sentiment,kannada,@Prasad Hegde super joke,1,3,16,0,0,0,14,latin,0.0,3
ningyak like madbeko,Negative,kannada_sentiment,kannada,ningyak like madbeko,1,3,20,0,0,0,18,latin,0.0,1
ತುಂಬಾ ಹಾಸ್ಯಮಯವಾಗಿದೆ. ಅತ್ತೆ ಮನೆಯಲ್ಲಿನ ಹುಗ್ಗಿ ಉಣ್ಣುವ ಪ್ರಸಂಗ ತುಂಬಾ ನಗು ತರಿಸಿತು.,Positive,kannada_sentiment,kannada,ತುಂಬಾ ಹಾಸ್ಯಮಯವಾಗಿದೆ. ಅತ್ತೆ ಮನೆಯಲ್ಲಿನ ಹುಗ್ಗಿ ಉಣ್ಣುವ ಪ್ರಸಂಗ ತುಂಬಾ ನಗು ತರಿಸಿತು.,2,10,76,0,0,65,0,kannada,0.0,0
ನಾನು ಕೂಡ ಮೊಬೈಲ್ ನಲಿ ನೊಡಿದ್ದೆನೆ ಎಂಬ ಪ್ರಜ್ನೆ ಕಾಡತಾ ಇದೆ.ನಿರ್ಮಾಪಕರ ಖಾತೆ ನಂ. ಹಾಕಿ ದುಡ್ಡು ಹಾಕುವ.,Negative,kannada_sentiment,kannada,ನಾನು‌ ಕೂಡ ಮೊಬೈಲ್‌ನಲಿ‌ ನೊಡಿದ್ದೆನೆ ಎಂಬ ಪ್ರಜ್ನೆ ಕಾಡತಾ ಇದೆ...ನಿರ್ಮಾಪಕರ ಖಾತೆ‌ ನಂ. ಹಾಕಿ‌ ದುಡ್ಡು ಹಾಕುವ.,2,14,90,0,0,74,0,kannada,0.0,1
v ninna luccha ige modale kaddi swalpa body madkond baralu helu olle baavali haage eddane mattu omdu hit movie kodoke helu madirodella flop,Negative,kannada_sentiment,kannada,@naveen v ninna luccha ige modale kaddi swalpa body madkond baralu helu olle baavali haage eddane mattu omdu hit movie kodoke helu madirodella flop,1,23,139,0,0,0,117,latin,0.0,1
paapa yaro hair oil bagge helkodthidre niv yake oppose maadthira.adu avara ishta avaru yelli aadaru copy maadli ..niv yavathu yenu copy maadillva.niv hege nim opinion helidri avru ashte avara opinion helidru ashte.niv maathadidu avarige sari ansalla,Negative,kannada_sentiment,kannada,Paapa yaro hair oil bagge helkodthidre niv yake oppose maadthira.adu avara ishta avaru yelli aadaru copy maadli ..niv yavathu yenu copy maadillva.niv hege nim opinion helidri avru ashte avara opinion helidru ashte.niv maathadidu avarige sari ansalla,1,36,249,0,0,0,209,latin,0.0,1
so good boss,unknown_state,kannada_sentiment,kannada,So good boss,1,3,12,0,0,0,10,latin,0.0,3
haage madidre nam india dalli ketta kasa eralla anna,Positive,kannada_sentiment,kannada,Haage madidre nam India dalli ketta kasa eralla anna,1,9,52,0,0,0,44,latin,0.0,0
super nivheliddu nija,Positive,kannada_sentiment,kannada,Super nivheliddu nija,1,3,21,0,0,0,19,latin,0.0,0
win 12 yello yaavdo beedhi soolege huttironu neenu ansutthe..adakke nin hesru haakolde yavdo no. haakondidya.. leay child chapati nin no. ond kodu saaku nin dove na nin munde ne keaytini.. asht saaku nange..,Negative,kannada_sentiment,kannada,@#win 12 yello yaavdo beedhi soolege huttironu neenu ansutthe....adakke nin hesru haakolde yavdo no. haakondidya.... leay child chapati nin no. ond kodu saaku nin dove na nin munde ne keaytini...... asht saaku nange....,5,33,207,0,0,0,163,latin,3.0303030303030303,1
en song guruve i love this song k g f bitre ede super movie guru..super,Positive,kannada_sentiment,kannada,En song guruve I love this song K G F bitre ede super movie guru.......super,1,15,71,0,0,0,55,latin,0.0,0
ಸರಿಯಾಗಿ ಹೇಳ್ದೆ ಗುರು ಊಗಿ ಚೀನಾಗೆ ಹುಟ್ದ್ ಗ್ ಆಡೋ ನಾಯ್ಗಳಿಗೆ,Negative,kannada_sentiment,kannada,ಸರಿಯಾಗಿ ಹೇಳ್ದೆ ಗುರು ಊಗಿ ಚೀನಾಗೆ ಹುಟ್ದ್ ಗ್ ಆಡೋ ನಾಯ್ಗಳಿಗೆ,1,9,54,0,0,46,0,kannada,0.0,1
ನಿಮ್ಮ ಸ್ವಾವಲಂಬಿ ಬದುಕಿಗೆ ನನ್ನದೊಂದು ಸಲಾಂ ಸರ್,Positive,kannada_sentiment,kannada,ನಿಮ್ಮ ಸ್ವಾವಲಂಬಿ ಬದುಕಿಗೆ ನನ್ನದೊಂದು ಸಲಾಂ ಸರ್,1,6,42,0,0,37,0,kannada,0.0,0
song maatra chindi,Negative,kannada_sentiment,kannada,Song maatra chindi,1,3,18,0,0,0,16,latin,0.0,1
en ಕಮೆಂಟ್ ಗುರು ಎಲ್ ಇರ್ತೀರೋ ನೀವೆಲ್ಲಾ ಸೂಪರ್,Positive,kannada_sentiment,kannada,En ಕಮೆಂಟ್ ಗುರು ಎಲ್ ಇರ್ತೀರೋ ನೀವೆಲ್ಲಾ ಸೂಪರ್,1,7,41,0,0,33,2,kannada,14.285714285714285,0
havdhu nama manegu bandhidha .asshvathama,unknown_state,kannada_sentiment,kannada,havdhu Nama manegu bandhidha .asshvathama,1,5,41,0,0,0,36,latin,0.0,3
bandhu kigiadhe ganahesruu hands up,Positive,kannada_sentiment,kannada,Bandhu kigiadhe Ganahesruu Hands up,1,5,35,0,0,0,31,latin,0.0,0
we are all ready serrender settre..,Negative,kannada_sentiment,kannada,We are all ready serrender settre....,1,6,35,0,0,0,28,latin,0.0,1
ಸೂಪರ್ ಹಾಡು ಶೆಟ್ರೆ,Positive,kannada_sentiment,kannada,ಸೂಪರ್ ಹಾಡು ಶೆಟ್ರೆ,1,3,17,0,0,15,0,kannada,0.0,0
rip rashmika mandanna in advance,Negative,kannada_sentiment,kannada,Rip Rashmika Mandanna In Advance,1,5,32,0,0,0,28,latin,0.0,1
step suppeerr ide,Positive,kannada_sentiment,kannada,Step suppppeerrrrrr ide,1,3,17,0,0,0,15,latin,0.0,0
supper guruve liricys,Positive,kannada_sentiment,kannada,supper guruve liricys,1,3,21,0,0,0,19,latin,0.0,0
super movie sirrr..,Positive,kannada_sentiment,kannada,Super movie sirrr....,1,3,19,0,0,0,15,latin,0.0,0
ಕಾಲಮಾನಕ್ಕೆ ತಕ್ಕಂತೆ ಜೀವಿಗಳ ಜೀವಿತಾವಧಿ ಕೂಡ ಬದಲಾಗುತ್ತದೆ,Positive,kannada_sentiment,kannada,ಕಾಲಮಾನಕ್ಕೆ ತಕ್ಕಂತೆ ಜೀವಿಗಳ ಜೀವಿತಾವಧಿ ಕೂಡ ಬದಲಾಗುತ್ತದೆ,1,6,51,0,0,46,0,kannada,0.0,0
avra manelli yavagadru hoddu sayisudre gottagutte kittod nan maklige tik tok yak ban madbeku andorge saryagelidira bro,Negative,kannada_sentiment,kannada,Avra manelli yavagadru hoddu sayisudre gottagutte kittod nan maklige tik tok yak ban madbeku andorge saryagelidira bro,1,17,118,0,0,0,102,latin,0.0,1
sir mobile gala bage video madi bro,Mixed_feelings,kannada_sentiment,kannada,Sir mobile gala bage video madi bro,1,7,35,0,0,0,29,latin,0.0,2
ee song ge dislike yakro madtira istond chanagide making,Mixed_feelings,kannada_sentiment,kannada,Ee song ge dislike yakro madtira istond chanagide making,1,9,56,0,0,0,48,latin,0.0,2
hang aytu,unknown_state,kannada_sentiment,kannada,Hang aytu,1,2,9,0,0,0,8,latin,0.0,3
