text,label,dataset,language,text_original,sentence_count,word_count,char_count,script_tamil,script_malayalam,script_kannada,script_latin,dominant_script,code_mix_index,label_encoded,wsd_aspects,wsd_primary_aspect,wsd_aspect_count
ഹോ അപാരം micheal jackson തോറ്റു പോകും,Negative,mal_sentiment,mal,ഹോ അപാരം Micheal Jackson തോറ്റു പോകും,1,6,37,0,18,0,14,malayalam,33.33333333333333,1,[],none,0
onnum parayaanilla kanda eee hangover aadhyam onn maaratte,Positive,mal_sentiment,mal,Onnum parayaanilla Kanda Eee hangover aadhyam onn maaratte,1,8,58,0,0,0,51,latin,0.0,0,[],none,0
ഇവനിട്ടു ഒരു പൂഷാ പൂശിയാലോ ലാലേട്ടൻ പൂന്തു വിളയാടും,Positive,mal_sentiment,mal,ഇവനിട്ടു ഒരു പൂഷാ പൂശിയാലോ  ലാലേട്ടൻ പൂന്തു വിളയാടും,1,7,51,0,45,0,0,malayalam,0.0,0,[],none,0
ഫീൽഡ്ഔട്ട് nikker salman fans വന്നു കരഞ്ഞു തൂറുണ്ടല്ലോ,Negative,mal_sentiment,mal,ഫീൽഡ്ഔട്ട്‌  nikker salman fans വന്നു കരഞ്ഞു തൂറുണ്ടല്ലോ,1,7,54,0,32,0,16,malayalam,42.85714285714285,1,"[{""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
njan lalettan fan aah annal madhurajakk vendi waiting aah,Positive,mal_sentiment,mal,Njan lalettan fan aah annal madhurajakk vendi waiting aah,1,9,57,0,0,0,49,latin,0.0,0,"[{""word"": ""fan"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
"നിഗൂഢതയൊളിപ്പിച്ച് അഞ്ചാം പാതിരാ, കുഞ്ചാക്കോ ബോബനും ശ്രീനാഥ് ഭാസിയും ഒന്നിക്കുന്ന ത്രില്ലര് മലയാളത്തിൽ വലിയ ഒരു വിജയം ആകട്ടെ",Positive,mal_sentiment,mal,"നിഗൂഢതയൊളിപ്പിച്ച് അഞ്ചാം പാതിരാ, കുഞ്ചാക്കോ ബോബനും ശ്രീനാഥ് ഭാസിയും ഒന്നിക്കുന്ന ത്രില്ലര്‍ മലയാളത്തിൽ വലിയ ഒരു വിജയം ആകട്ടെ",1,14,124,0,110,0,0,malayalam,0.0,0,[],none,0
2019 enik venam .ningal athenikku tharanam,unknown_state,mal_sentiment,mal,2019 enik venam .ningal athenikku tharanam,1,6,42,0,0,0,32,latin,16.666666666666664,3,[],none,0
മമ്മൂക്കയുടെ മധുരാജയിലെ മരണമാസ്സ് fight like share subscribe my channel keep supporting,unknown_state,mal_sentiment,mal,മമ്മൂക്കയുടെ  മധുരാജയിലെ മരണമാസ്സ്‌ fight    like share subscribe my channel   Keep Supporting,1,11,87,0,31,0,46,latin,27.27272727272727,3,[],none,0
onnum parayan illa pwoli mwood aayitund trailer,Positive,mal_sentiment,mal,Onnum parayan illa pwoli mwood aayitund trailer,1,7,47,0,0,0,41,latin,0.0,0,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
oru mass dialogue polum illathirakki mass kattan pona movie,Positive,mal_sentiment,mal,Oru mass Dialogue polum illathirakki mass kattan pona movie,1,9,59,0,0,0,51,latin,0.0,0,"[{""word"": ""mass"", ""aspect"": ""dialogue"", ""confidence"": 0.4}, {""word"": ""dialogue"", ""aspect"": ""dialogue"", ""confidence"": 1.0}, {""word"": ""mass"", ""aspect"": ""dialogue"", ""confidence"": 0.4}]",dialogue,3
laluni fanskar thudangi dislike adikkan avarkku ente vaka,Negative,mal_sentiment,mal,Laluni fanskar thudangi dislike adikkan avarkku ente vaka,1,8,57,0,0,0,50,latin,0.0,1,[],none,0
152k views in 38 minutes 107k likes. lalettan magic,Positive,mal_sentiment,mal,152k views in 38 minutes 107k likes. Lalettan magic,2,9,51,0,0,0,34,latin,11.11111111111111,0,[],none,0
ഇത് നയൻതാരയ്ക്ക് വെച്ച റോൾ ആയിരുന്നില്ലേ anyway kidukki,Positive,mal_sentiment,mal,ഇത് നയൻതാരയ്ക്ക് വെച്ച റോൾ ആയിരുന്നില്ലേ   Anyway kidukki🤗,1,7,55,0,36,0,13,malayalam,28.57142857142857,0,[],none,0
mohan lal katy s fans onnn like chevu chet daa lal attan,unknown_state,mal_sentiment,mal,Mohan Lal Katy’s fans onnn like Chevu Chet daaaa Lal attan,1,12,56,0,0,0,45,latin,0.0,3,"[{""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
chaliyanallo degrade alla enikishtayilla stephen nedumballye parayipikuvo laletta,Negative,mal_sentiment,mal,Chaliyanallo degrade alla enikishtayilla stephen nedumballye parayipikuvo laletta,1,8,81,0,0,0,74,latin,0.0,1,[],none,0
മൂക്കുത്തി കുത്തികൊണ്ടു പോക്കും 2020. വലിയ മാമാങ്കം അരിക്കും റിലീസിന്റെ അന്ന്.,unknown_state,mal_sentiment,mal,മൂക്കുത്തി കുത്തികൊണ്ടു പോക്കും  2020. വലിയ മാമാങ്കം അരിക്കും റിലീസിന്റെ  അന്ന്.,2,9,78,0,64,0,0,malayalam,11.11111111111111,3,[],none,0
polichu mass alla marana mass ikkaa,Positive,mal_sentiment,mal,Polichu mass alla marana massssss  ikkaaaaaaaaa,1,6,35,0,0,0,30,latin,0.0,0,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.25}, {""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.25}]",fan_stardom,2
entho ishtam aanu ellarkum ee ittimaniye,Positive,mal_sentiment,mal,Entho ishtam aanu ellarkum ee Ittimaniye,1,6,40,0,0,0,35,latin,0.0,0,[],none,0
എന്തൊരു കാവ്യാത്മകമായ വരികൾ.. സന്തോഷ് പണ്ഡിറ്റ് എഴുതുമോ ഇങ്ങനെ,Negative,mal_sentiment,mal,എന്തൊരു കാവ്യാത്മകമായ വരികൾ.... സന്തോഷ്‌ പണ്ഡിറ്റ് എഴുതുമോ ഇങ്ങനെ,2,7,62,0,54,0,0,malayalam,0.0,1,[],none,0
thrissurilayum kunnamkulathilayum angamalilayum okke christian perunaal aakoshangal kandal pentecosthukaru kandam vazhi odum.. haleeleuia sthoothram,unknown_state,mal_sentiment,mal,thrissurilayum kunnamkulathilayum angamalilayum okke christian perunaal aakoshangal kandal pentecosthukaru kandam vazhi odum.....  haleeeeeeeeeeeleuia sthooooooooothram,2,14,148,0,0,0,133,latin,0.0,3,[],none,0
ithil ithrayum dislike adikan enthano evaru kandath. super super super good feel song. ethra vattam ketunu oru pidiyum ella.,Positive,mal_sentiment,mal,Ithil ithrayum dislike adikan enthano evaru kandath. Super super super good feel song. Ethra vattam ketunu oru pidiyum ella.,3,19,124,0,0,0,103,latin,0.0,0,"[{""word"": ""song"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}]",music_bgm,1
satyam paranjal its like nivins thandavam,Positive,mal_sentiment,mal,Satyam paranjal its like Nivins Thandavam,1,6,41,0,0,0,36,latin,0.0,0,[],none,0
0 53 മുതുകത്ത് ഒരു മുറിവുണ്ട് paul barber !!,unknown_state,mal_sentiment,mal,0:53 മുതുകത്ത് ഒരു മുറിവുണ്ട് # Paul barber !!,1,8,44,0,22,0,10,malayalam,62.5,3,[],none,0
അവസാനം തത്വമസി അത് ഇജെന്നെ ആണെന്നും പറഞ്ഞ് കുഞ്ചാക്കോ ആവോ കില്ലർ നല്ലൊരു ത്രില്ലെർ പ്രതീക്ഷിക്കുന്നു,Positive,mal_sentiment,mal,അവസാനം തത്വമസി  അത്‌ ഇജെന്നെ ആണെന്നും പറഞ്ഞ്  കുഞ്ചാക്കോ ആവോ കില്ലർ   നല്ലൊരു ത്രില്ലെർ പ്രതീക്ഷിക്കുന്നു,1,12,100,0,89,0,0,malayalam,0.0,0,[],none,0
isl kbfc ജയിച്ചു mamankam song released ആഹാ അന്തസ്,Positive,mal_sentiment,mal,ISL KBFC ജയിച്ചു  MAMANKAM SONG RELEASED ആഹാ അന്തസ്,1,8,50,0,16,0,27,latin,37.5,0,"[{""word"": ""song"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}]",music_bgm,1
ഇത് കിളിച്ചുണ്ടൻ sparrow ആണ്..ജാക്ക് സ്പരോ വിശ്വലും.കിളിച്ചുണ്ടൻ മാമ്പഴം സൗണ്ടും..എന്റമ്മോ മാരകം,Negative,mal_sentiment,mal,ഇത് കിളിച്ചുണ്ടൻ sparrow ആണ്....ജാക്ക് സ്പരോ വിശ്വലും...കിളിച്ചുണ്ടൻ മാമ്പഴം സൗണ്ടും.....എന്റമ്മോ മാരകം,1,9,96,0,76,0,7,malayalam,11.11111111111111,1,[],none,0
2 22 immathiri kola sceen oke kidukan mollywood il inger kazhinjite vere evanum ullu,Positive,mal_sentiment,mal,2:22 immathiri kola sceen oke kidukan mollywood il inger kazhinjite vere evanum ullu,1,14,84,0,0,0,68,latin,14.285714285714285,0,[],none,0
80 കാരൻ ആയ ദാസേട്ടൻ അതും ആ ശബ്ദം ഏറ്റവും കൂടുതൽ ചേരുന്ന ഇക്കാക്ക് വേണ്ടി. no words.,Positive,mal_sentiment,mal,80 കാരൻ ആയ ദാസേട്ടൻ  അതും ആ ശബ്ദം ഏറ്റവും കൂടുതൽ ചേരുന്ന ഇക്കാക്ക് വേണ്ടി.🤗 No words...,2,14,83,0,59,0,7,malayalam,21.428571428571427,0,[],none,0
"mamangam mass trailer aayirunnu,pakshe padam ettu nilayil potti..",unknown_state,mal_sentiment,mal,"Mamangam mass trailer aayirunnu,pakshe padam Ettu nilayil potti..",1,8,65,0,0,0,55,latin,0.0,3,"[{""word"": ""mass"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}, {""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,2
woww dileepeattaa love u.. katta waiting. ee xmas santayodoppam..,Positive,mal_sentiment,mal,wowwwww..... dileepeattaaaa love u.... katta waiting... ee Xmas santayodoppam....,3,9,65,0,0,0,52,latin,0.0,0,[],none,0
ella frauds um koottathode undallo.naari dileep,Negative,mal_sentiment,mal,Ella frauds um koottathode undallo...naari dileep,1,6,47,0,0,0,41,latin,0.0,1,[],none,0
pnem pnem eee paatu kelkan vannavar like pls . kochifreakz,unknown_state,mal_sentiment,mal,Pnem pnem eee paatu kelkan vannavar like pls ... #KochiFreakZ,2,10,58,0,0,0,48,latin,10.0,3,"[{""word"": ""paatu"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}]",music_bgm,1
തല്ല് കിട്ടിയാ നേർക്ക് നേരെ നിന്ന് തല്ലി തീർക്കണം അത് തൃശൂർ മാത്രല്ല ഗഡിയെ കേരളത്തിലെ കിടുക്കാച്ചി ആൺപിള്ളേരെ രീതിയാ,unknown_state,mal_sentiment,mal,തല്ല് കിട്ടിയാ നേർക്ക് നേരെ നിന്ന് തല്ലി തീർക്കണം അത് തൃശൂർ മാത്രല്ല ഗഡിയെ കേരളത്തിലെ കിടുക്കാച്ചി ആൺപിള്ളേരെ രീതിയാ,1,15,116,0,102,0,0,malayalam,0.0,3,[],none,0
2 nd trailer punch in koodan pokunne ullu mone.. ennu thonnunnavar ivide like,unknown_state,mal_sentiment,mal,2 ND trailer punch in koodan pokunne ullu Mone.. ennu thonnunnavar ivide like,2,13,77,0,0,0,62,latin,7.6923076923076925,3,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}, {""word"": ""punch"", ""aspect"": ""hero_character"", ""confidence"": 0.5}]",trailer_teaser,2
ullaaseetta parupaadi okke gambeeram aakattae keettooo.,Positive,mal_sentiment,mal,Ullaaseetta parupaadi okke gambeeram aakattae keettooo...🤗,1,6,55,0,0,0,49,latin,0.0,0,[],none,0
fans kaar.. pls padathinu hype koottaruthu. ithu oru sadharana cinema yanu. dayavu cheythu nashippikkaruthu..,unknown_state,mal_sentiment,mal,Fans kaar.... Pls padathinu hype koottaruthu... Ithu oru sadharana cinema yanu... Dayavu cheythu nashippikkaruthu....,4,14,109,0,0,0,90,latin,0.0,3,"[{""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}, {""word"": ""hype"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,2
kola kaandile irkk kollaame vidamatte ikka maas,Positive,mal_sentiment,mal,Kola kaandile irkk kollaame vidamatte  ikka Maas,1,7,47,0,0,0,41,latin,0.0,0,[],none,0
ഇത് ഉറുമിയിലെ ചിമ്മി ചിമ്മി പാട്ടിന്റെ സ്റ്റൈലിൽ ഉണ്ടാക്കിയ പാട്ടാണ് ഈ പടത്തിനു യോജിച്ചതല്ല ഈ സോങ് very bad,Negative,mal_sentiment,mal,ഇത് ഉറുമിയിലെ ചിമ്മി ചിമ്മി പാട്ടിന്റെ സ്റ്റൈലിൽ ഉണ്ടാക്കിയ പാട്ടാണ് ഈ പടത്തിനു യോജിച്ചതല്ല ഈ സോങ് very bad,1,15,107,0,86,0,7,malayalam,13.333333333333334,1,[],none,0
അടിമകൾ ആയി ജീവിച്ചു മാറിക്കയല്ല ചാവേറായി ചാവാറാണ് പതിവ്,unknown_state,mal_sentiment,mal,അടിമകൾ ആയി ജീവിച്ചു മാറിക്കയല്ല ചാവേറായി ചാവാറാണ് പതിവ്,1,7,55,0,49,0,0,malayalam,0.0,3,[],none,0
പടം കണ്ടതുകൊണ്ട് ഞാൻ ട്രോൾ ഉണ്ടാകില്ല. എനിക്ക് ഇഷ്ട്ടപെട്ടു മമ്മൂക്ക പെർഫോമൻസ്..,Positive,mal_sentiment,mal,പടം കണ്ടതുകൊണ്ട് ഞാൻ ട്രോൾ ഉണ്ടാകില്ല. എനിക്ക് ഇഷ്ട്ടപെട്ടു മമ്മൂക്ക പെർഫോമൻസ്....,2,9,80,0,69,0,0,malayalam,0.0,0,[],none,0
cinema kaanatte ennittu parayam trailer kanditte nivin kittiya kathapathrangalil ninne theerthum vyathasthamanennu manasilaayi,Positive,mal_sentiment,mal,Cinema kaanatte ennittu parayam trailer kanditte nivin kittiya kathapathrangalil ninne theerthum vyathasthamanennu manasilaayi,1,13,126,0,0,0,114,latin,0.0,0,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
ഇത് പോസ്റ്ററിന് വേണ്ടി mathrem കൊടുത്ത സ്ലാങ് ഇതല്ല വേറെ ലെവൽ presenteshan ആയിരിക്കും സിനിമയിൽകുരു പൊട്ടുന്നവരൊക്കെ like ഇട്ടോളി കുഞ്ഞാലിയെ aprebaliyil വിസ്മയം തീർക്കുന്നത് കാണാൻ കട്ട witing 50 cr മലയാളത്തിൽ premuka nadante ഫൻസ് ഇല്ലാത്തവര്കൊക്കെ കമന്റിടാ ട്ട,Positive,mal_sentiment,mal,ഇത് പോസ്റ്ററിന് വേണ്ടി mathrem കൊടുത്ത സ്ലാങ് ഇതല്ല വേറെ ലെവൽ presenteshan ആയിരിക്കും സിനിമയിൽകുരു പൊട്ടുന്നവരൊക്കെ like ഇട്ടോളി കുഞ്ഞാലിയെ aprebaliyil വിസ്മയം തീർക്കുന്നത് കാണാൻ  കട്ട witing 50 cr മലയാളത്തിൽ(premuka nadante ഫൻസ്) ഇല്ലാത്തവര്കൊക്കെ കമന്റിടാ ട്ട,1,31,259,0,171,0,56,malayalam,29.03225806451613,0,[],none,0
ittimaniyude kurumbum kusrithiyum kanan kathirikunnavar adi like,unknown_state,mal_sentiment,mal,Ittimaniyude kurumbum kusrithiyum kanan kathirikunnavar adi like,1,7,64,0,0,0,58,latin,0.0,3,[],none,0
ee pattil lalettan step irangivarunna scene..ohhh romanjamm,Positive,mal_sentiment,mal,Ee pattil lalettan step irangivarunna scene.....ohhh romanjamm,1,7,59,0,0,0,51,latin,0.0,0,[],none,0
ഈ പെണ്ണുങ്ങൾക്ക് കണ്ണ് കാണാനില്ലേ. ശവ൦,Negative,mal_sentiment,mal,ഈ പെണ്ണുങ്ങൾക്ക് കണ്ണ് കാണാനില്ലേ...  ശവ൦,2,5,38,0,33,0,0,malayalam,0.0,1,[],none,0
jayatten muthan nammade mass aanpolikk jayettasupport cheyyumnn ullavar ivide like,unknown_state,mal_sentiment,mal,Jayatten muthan nammade mass aanpolikk jayettasupport cheyyumnn ullavar ivide like,1,10,82,0,0,0,73,latin,0.0,3,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.5}]",fan_stardom,1
vere level trailer malayala cinemaye vere level ethikkum,Positive,mal_sentiment,mal,Vere level trailer  Malayala cinemaye  vere level ethikkum,1,8,56,0,0,0,49,latin,0.0,0,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
